Time,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_DomTime,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_Dom3.070,player,FREE,50,50,50,50,0,-1,0,1
3.720,player,FREE,50,48,53,54,0,-1,0,1
4.889,player,FREE,49,47,52,54,0,-1,0,1
5.645,player,FREE,47,48,49,50,0,-1,0,1
6.911,penguin,moved to CM,47,48,49,50,0,-1,0,1
7.595,penguin,moved to cave,47,48,49,50,0,-1,0,1
8.275,penguin,moved to CM,47,48,49,50,0,-1,0,1
9.625,player,FREE,46,47,48,50,0,-1,0,1
11.087,player,THREATEN,46,47,48,50,0,-1,0,1
12.398,player,COMMAND,45,46,47,50,0,-1,0,1
14.958,penguin,moved to FBH,45,46,47,50,0,-1,0,1
16.602,penguin,moved to food,44,45,46,50,0,-1,0,1
