Time,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_DomTime,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_Dom1.880,penguin,moved to BH,50,50,50,50,0,-1,0,1
70.083,penguin,matress,42,39,63,55,0.4791465990714843,-0.7550187937449216,0.43060635515624995,1.39661937171875
70.965,penguin,moved to cave,42,39,63,55,0.4791465990714843,-0.7550187937449216,0.43060635515624995,1.39661937171875
73.399,player,FREE,41,38,62,55,0.4791465990714843,-0.7550187937449216,0.43060635515624995,1.39661937171875
74.027,player,FREE,39,39,59,51,0.31368926911791006,-0.7797678540576756,0.4340760373984375,1.5142884031328125
77.992,player,FREE,38,38,58,51,0.31368926911791006,-0.7797678540576756,0.4340760373984375,1.5142884031328125
79.227,penguin,moved to hill,38,38,58,51,0.31368926911791006,-0.7797678540576756,0.4340760373984375,1.5142884031328125
79.312,player,FREE,38,36,61,55,0.43950480566201455,-0.7822794613547918,0.6123722355285156,1.555073982976172
81.477,penguin,moved to balls,37,35,60,55,0.43950480566201455,-0.7822794613547918,0.6123722355285156,1.555073982976172
83.737,penguin,moved to hill,37,35,60,55,0.43950480566201455,-0.7822794613547918,0.6123722355285156,1.555073982976172
85.067,penguin,moved to BH,36,34,59,55,0.43950480566201455,-0.7822794613547918,0.6123722355285156,1.555073982976172
86.949,penguin,moved to FBH,36,34,59,55,0.43950480566201455,-0.7822794613547918,0.6123722355285156,1.555073982976172
88.286,player,FREE,36,34,59,55,0.43950480566201455,-0.7822794613547918,0.6123722355285156,1.555073982976172
90.659,player,BOOT,35,33,58,55,0.43950480566201455,-0.7822794613547918,0.6123722355285156,1.555073982976172
91.578,player,FREE,40,33,61,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
92.814,player,FREE,40,33,61,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
94.254,penguin,moved to CM,39,32,60,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
95.014,penguin,moved to cave,39,32,60,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
95.907,penguin,moved to matress,39,32,60,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
96.798,penguin,moved to cave,39,32,60,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
104.744,penguin,moved to hill,37,30,58,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
106.071,penguin,moved to BH,37,30,58,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
107.933,penguin,moved to FBH,36,29,57,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
109.771,penguin,moved to BH,36,29,57,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
111.125,penguin,moved to hill,35,28,56,58,0.6300295653789139,-0.7641654882870521,0.7107536237520898,1.5813202838273634
111.166,penguin,hill,35,25,66,58,0.6070280871099681,-0.7799572138726996,0.7107536237520898,1.5813202838273634
113.249,penguin,moved to balls,35,25,66,58,0.6070280871099681,-0.7799572138726996,0.7107536237520898,1.5813202838273634
113.812,player,FREE,35,25,66,58,0.6070280871099681,-0.7799572138726996,0.7107536237520898,1.5813202838273634
114.626,player,FREE,34,24,65,58,0.6070280871099681,-0.7799572138726996,0.7107536237520898,1.5813202838273634
114.665,player,game_over,34,24,65,58,0.6070280871099681,-0.7799572138726996,0.7107536237520898,1.5813202838273634
