Time,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_DomTime,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_Dom0.944,player,FREE,50,50,50,50,0,-1,0,1
1.541,player,FREE,50,50,50,50,0,-1,0,1
2.213,player,FISH,50,50,50,50,0,-1,0,1
2.215,penguin,moved to BH,50,50,50,50,0,-1,0,1
3.188,player,FREE,50,52,43,43,-0.2,-1.075,0.025,1.179
4.129,penguin,moved to FBH,50,52,43,43,-0.2,-1.075,0.025,1.179
4.227,player,FREE,50,52,43,43,-0.2,-1.075,0.025,1.179
5.323,player,FREE,49,53,35,36,-0.39,-1.14625,0.04875,1.34905
6.557,penguin,moved to BH,49,53,35,36,-0.39,-1.14625,0.04875,1.34905
6.696,player,FREE,49,53,35,36,-0.39,-1.14625,0.04875,1.34905
7.610,player,BOOT,49,53,35,36,-0.39,-1.14625,0.04875,1.34905
8.046,penguin,moved to hill,49,53,35,36,-0.39,-1.14625,0.04875,1.34905
8.815,player,FREE,49,53,35,36,-0.39,-1.14625,0.04875,1.34905
9.866,player,FREE,49,55,28,29,-0.5705,-1.2139375,0.0713125,1.5105975
10.541,penguin,moved to balls,48,54,27,29,-0.5705,-1.2139375,0.0713125,1.5105975
10.977,player,FREE,48,54,27,29,-0.5705,-1.2139375,0.0713125,1.5105975
11.901,player,FREE,48,56,20,22,-0.741975,-1.2782406249999998,0.092746875,1.6640676250000002
13.074,penguin,moved to hill,48,56,20,22,-0.741975,-1.2782406249999998,0.092746875,1.6640676250000002
13.120,penguin,hill,48,53,30,22,-0.741975,-1.2782406249999998,0.092746875,1.6640676250000002
13.265,player,FREE,48,53,30,22,-0.741975,-1.2782406249999998,0.092746875,1.6640676250000002
14.381,player,FREE,48,55,23,15,-0.90487625,-1.3393285937499997,0.11310953125,1.80986424375
15.395,player,FREE,47,54,22,15,-0.90487625,-1.3393285937499997,0.11310953125,1.80986424375
16.415,player,FREE,47,56,15,8,-1.0596324375,-1.3973621640624996,0.1324540546875,1.9483710315625
17.393,player,FREE,47,56,15,8,-1.0596324375,-1.3973621640624996,0.1324540546875,1.9483710315625
18.219,player,FREE,47,58,8,1,-1.2066508156249998,-1.4524940558593746,0.15083135195312497,2.079952479984375
19.037,player,FREE,47,58,8,1,-1.2066508156249998,-1.4524940558593746,0.15083135195312497,2.079952479984375
19.760,player,FREE,46,59,0,-6,-1.3463182748437497,-1.504869353066406,0.1682897843554687,2.204954855985156
20.573,player,FREE,46,59,0,-6,-1.3463182748437497,-1.504869353066406,0.1682897843554687,2.204954855985156
21.112,player,FREE,46,61,-7,-13,-1.4790023611015621,-1.5546258854130854,0.18487529513769527,2.323707113185898
21.661,player,FREE,46,61,-7,-13,-1.4790023611015621,-1.5546258854130854,0.18487529513769527,2.323707113185898
22.125,penguin,moved to cave,46,61,-7,-13,-1.4790023611015621,-1.5546258854130854,0.18487529513769527,2.323707113185898
22.170,player,FREE,46,63,-14,-20,-1.605052243046484,-1.6018945911424312,0.2006315303808105,2.436521757526603
22.176,penguin,cave,49,73,-14,-20,-1.605052243046484,-1.6018945911424312,0.2006315303808105,2.436521757526603
22.900,player,FREE,49,73,-14,-20,-1.605052243046484,-1.6018945911424312,0.2006315303808105,2.436521757526603
23.130,penguin,moved to matress,49,73,-14,-20,-1.605052243046484,-1.6018945911424312,0.2006315303808105,2.436521757526603
23.604,player,FREE,49,75,-21,-27,-1.7247996308941596,-1.6467998615853094,0.14059995386176993,2.327195669650273
24.129,penguin,moved to cave,49,75,-21,-27,-1.7247996308941596,-1.6467998615853094,0.14059995386176993,2.327195669650273
24.415,player,FREE,49,75,-21,-27,-1.7247996308941596,-1.6467998615853094,0.14059995386176993,2.327195669650273
25.148,player,BOOT,48,74,-22,-27,-1.7247996308941596,-1.6467998615853094,0.14059995386176993,2.327195669650273
26.030,player,FREE,45,69,-17,-22,-1.6385596493494514,-1.5644598685060438,0.13356995616868142,2.2108358861677595
27.565,player,FREE,45,69,-17,-22,-1.6385596493494514,-1.5644598685060438,0.13356995616868142,2.2108358861677595
28.281,player,FREE,50,69,-14,-19,-1.344131666881979,-1.5072368750807414,0.09339145836024734,2.0667940918593715
29.336,player,FREE,50,69,-14,-19,-1.344131666881979,-1.5072368750807414,0.09339145836024734,2.0667940918593715
30.110,player,FREE,54,68,-12,-16,-1.0644250835378801,-1.4528750313267043,0.05522188544223497,1.9299543872664027
31.030,player,FREE,54,68,-12,-16,-1.0644250835378801,-1.4528750313267043,0.05522188544223497,1.9299543872664027
31.851,player,FREE,54,70,-19,-23,-1.211203829360986,-1.505231279760369,0.002460791170123218,1.8459566679030823
32.723,player,FREE,54,70,-19,-23,-1.211203829360986,-1.505231279760369,0.002460791170123218,1.8459566679030823
33.244,penguin,moved to hill,54,70,-19,-23,-1.211203829360986,-1.505231279760369,0.002460791170123218,1.8459566679030823
34.008,player,FREE,53,72,-14,-19,-1.0716436378929366,-1.4339697157723506,-0.060162248388382945,1.707658834507928
34.726,penguin,moved to BH,52,71,-15,-19,-1.0716436378929366,-1.4339697157723506,-0.060162248388382945,1.707658834507928
35.056,player,FREE,52,71,-15,-19,-1.0716436378929366,-1.4339697157723506,-0.060162248388382945,1.707658834507928
35.840,player,FREE,51,73,-10,-15,-0.9390614559982897,-1.366271229983733,-0.11965413596896379,1.5762758927825316
36.230,penguin,moved to hill,51,73,-10,-15,-0.9390614559982897,-1.366271229983733,-0.11965413596896379,1.5762758927825316
36.915,player,FREE,51,73,-10,-15,-0.9390614559982897,-1.366271229983733,-0.11965413596896379,1.5762758927825316
37.840,player,FREE,50,75,-5,-11,-0.8131083831983752,-1.3019576684845462,-0.1761714291705156,1.4514620981434048
38.568,player,FREE,50,75,-5,-11,-0.8131083831983752,-1.3019576684845462,-0.1761714291705156,1.4514620981434048
39.466,player,CARESS,49,74,-6,-11,-0.8131083831983752,-1.3019576684845462,-0.1761714291705156,1.4514620981434048
40.435,player,FREE,49,74,-6,-11,-0.8131083831983752,-1.3019576684845462,-0.1761714291705156,1.4514620981434048
41.161,player,FREE,49,72,-3,-7,-0.6309529640384564,-1.278359785060319,-0.2298628577119898,1.3538889932362346
42.328,player,FREE,49,72,-3,-7,-0.6309529640384564,-1.278359785060319,-0.2298628577119898,1.3538889932362346
43.007,player,FREE,49,70,0,-3,-0.45790531583653354,-1.2559417958073031,-0.28086971482639034,1.261194543574423
43.584,player,FREE,49,70,0,-3,-0.45790531583653354,-1.2559417958073031,-0.28086971482639034,1.261194543574423
44.203,player,FREE,48,67,2,1,-0.2935100500447068,-1.234644706016938,-0.3293262290850708,1.1731348163957018
44.955,player,FREE,48,67,2,1,-0.2935100500447068,-1.234644706016938,-0.3293262290850708,1.1731348163957018
45.144,penguin,moved to cave,48,67,2,1,-0.2935100500447068,-1.234644706016938,-0.3293262290850708,1.1731348163957018
