Time,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_DomTime,Actor,Action,Hunger,Energy,Fun,Rel,Pen_Val,Pen_Dom,Hand_Val,Hand_Dom0.993,player,FREE,50,50,50,50,0,-1,0,1
1.691,player,COMMAND,50,50,50,50,0,-1,0,1
1.936,penguin,moved to BH,50,50,50,50,0,-1,0,1
3.212,penguin,moved to hill,50,50,50,50,0,-1,0,1
3.250,penguin,hill,50,47,60,50,0,-1,0,1
6.136,penguin,moved to balls,49,46,59,50,0,-1,0,1
6.187,penguin,balls,46,39,69,50,0,-1,0,1
7.774,player,FREE,46,39,69,50,0,-1,0,1
8.567,player,FREE,45,41,74,54,0,-1,0,1
9.289,penguin,moved to food,44,40,73,54,0,-1,0,1
9.766,player,FREE,44,40,73,54,0,-1,0,1
10.639,player,FREE,44,42,66,47,0,-1,0,1
10.963,penguin,moved to FBH,44,42,66,47,0,-1,0,1
11.853,player,FREE,44,42,66,47,0,-1,0,1
12.422,player,TICKLE,44,42,66,47,0,-1,0,1
12.714,penguin,moved to BH,44,42,66,47,0,-1,0,1
13.245,player,FREE,43,41,65,47,0,-1,0,1
13.975,player,FREE,41,42,62,43,0,-1,0,1
14.630,player,FREE,41,42,62,43,0,-1,0,1
